Id,rating,sentiment,product_name,review_text,price,discount_percent,returned
8553,7.0,positive,Coffee Maker,The sound quality is amazing and battery lasts all day.,13.53,16.4,0
8554,6.7,neutral,Microwave Oven,"Average quality, matches the price.",537.6,62.6,0
8555,7.4,positive,Desk Lamp,"Excellent quality and perfect fit, highly recommend!",984.72,43.1,0
8556,9.5,positive,Smartphone,Super easy to use and looks amazing.,293.17,4.9,1
8557,9.7,positive,Smartphone,It works flawlessly and the price was fair.,797.9,21.5,0
8558,4.7,neutral,Running Shoes,Delivery took longer than expected but item works fine.,427.98,21.2,0
8559,5.4,neutral,Vacuum Cleaner,The color was slightly off but not a big deal.,367.63,18.5,1
8560,0.1,negative,Microwave Oven,Poor quality and very disappointing experience.,726.39,62.2,1
8561,3.8,negative,Gaming Mouse,"Would not recommend, waste of money.",399.96,45.5,1
8562,6.6,neutral,Water Bottle,Delivery took longer than expected but item works fine.,906.34,21.4,1
8563,0.4,negative,Camera,It broke after the first day of use.,779.93,44.0,0
8564,3.5,negative,LED TV,The item arrived damaged and unusable.,357.42,20.1,0
8565,3.8,negative,Backpack,It broke after the first day of use.,674.79,8.1,1
8566,0.8,negative,Vacuum Cleaner,The item arrived damaged and unusable.,859.88,41.4,0
8567,6.1,neutral,Wireless Headphones,"The product is okay, nothing special.",958.93,6.9,0
8568,8.5,positive,Microwave Oven,High performance and sleek design make it worth every penny.,27.43,63.0,0
8569,7.4,positive,Coffee Maker,Super easy to use and looks amazing.,211.73,18.7,1
8570,4.0,neutral,Bluetooth Speaker,It gets the job done but lacks some features.,243.99,66.5,0
8571,4.6,neutral,Hair Dryer,Overall decent but not outstanding.,216.47,43.7,0
8572,8.4,positive,Microwave Oven,"Excellent quality and perfect fit, highly recommend!",754.39,48.1,0
8573,4.8,neutral,Laptop,The color was slightly off but not a big deal.,702.67,46.4,1
8574,8.0,positive,Wireless Headphones,The product exceeded my expectations and arrived on time.,806.95,36.3,0
8575,8.9,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",246.77,23.3,1
8576,2.6,negative,Water Bottle,Stopped working after a few uses.,208.34,39.8,1
8577,7.8,positive,Running Shoes,High performance and sleek design make it worth every penny.,828.59,36.8,1
8578,8.0,positive,Gaming Mouse,The product exceeded my expectations and arrived on time.,977.65,62.0,1
8579,2.6,negative,Desk Lamp,Did not meet my expectations at all.,467.61,6.1,1
8580,9.1,positive,LED TV,"Very durable, I’m extremely satisfied with my purchase.",614.69,36.0,0
8581,6.4,neutral,Wireless Charger,Overall decent but not outstanding.,450.2,13.8,0
8582,8.5,positive,Microwave Oven,High performance and sleek design make it worth every penny.,27.43,63.0,0
8583,3.2,negative,Backpack,"Would not recommend, waste of money.",397.52,19.1,1
8584,6.9,neutral,Gaming Mouse,Overall decent but not outstanding.,957.56,25.9,0
8585,10.0,positive,Electric Toothbrush,High performance and sleek design make it worth every penny.,191.41,29.4,0
8586,4.0,neutral,Coffee Maker,Delivery took longer than expected but item works fine.,444.87,41.0,1
8587,2.6,negative,Backpack,It broke after the first day of use.,585.53,1.2,1
8588,10.0,positive,Backpack,"Very durable, I’m extremely satisfied with my purchase.",581.92,69.9,1
8589,6.3,neutral,Water Bottle,It works as described but could be better.,221.81,48.0,1
8590,8.0,positive,Desk Lamp,Fast delivery and great customer service!,518.78,35.4,0
8591,6.2,neutral,Tablet,It gets the job done but lacks some features.,42.08,3.2,1
8592,2.3,negative,Coffee Maker,Poor quality and very disappointing experience.,173.78,14.1,1
8593,4.4,neutral,Sneakers,The color was slightly off but not a big deal.,722.92,20.8,1
8594,4.8,neutral,Smartphone,The color was slightly off but not a big deal.,64.65,46.7,0
8595,0.1,negative,Microwave Oven,Poor quality and very disappointing experience.,726.39,62.2,1
8596,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,618.14,58.4,1
8597,6.5,neutral,Sneakers,It works as described but could be better.,187.66,14.7,0
8598,9.5,positive,Smartphone,Super easy to use and looks amazing.,293.17,4.9,1
8599,1.1,negative,Microwave Oven,"Would not recommend, waste of money.",275.42,11.0,0
8600,1.1,negative,Desk Lamp,Stopped working after a few uses.,291.58,43.8,1
8601,1.1,negative,Smartphone,Stopped working after a few uses.,307.11,14.9,1
8602,3.6,negative,Backpack,Stopped working after a few uses.,408.75,2.4,0
8603,0.6,negative,Wireless Charger,It broke after the first day of use.,903.51,18.6,0
8604,2.2,negative,Water Bottle,The item arrived damaged and unusable.,156.77,24.2,0
8605,7.8,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",530.49,0.5,0
8606,9.2,positive,Laptop,High performance and sleek design make it worth every penny.,192.81,20.6,0
8607,2.9,negative,Wireless Charger,Terrible quality and unreliable performance.,877.37,66.2,0
8608,4.1,neutral,Desk Lamp,It’s fine for occasional use.,796.73,8.5,1
8609,6.1,neutral,Gaming Mouse,"The product is okay, nothing special.",616.78,62.6,1
8610,7.6,positive,Vacuum Cleaner,Super easy to use and looks amazing.,288.09,28.3,0
8611,4.1,neutral,Laptop,"The product is okay, nothing special.",664.94,30.3,1
8612,4.1,neutral,Laptop,"The product is okay, nothing special.",664.94,30.3,1
8613,9.9,positive,Camera,Super easy to use and looks amazing.,421.33,45.3,0
8614,2.5,negative,Smartwatch,Did not meet my expectations at all.,156.61,45.7,0
8615,1.8,negative,Coffee Maker,The item arrived damaged and unusable.,999.62,6.9,0
8616,3.1,negative,Smartphone,Stopped working after a few uses.,874.48,65.6,0
8617,8.5,positive,Laptop,The product exceeded my expectations and arrived on time.,418.98,21.5,1
8618,6.3,neutral,Vacuum Cleaner,It works as described but could be better.,143.63,36.1,1
8619,2.8,negative,Smartphone,Terrible quality and unreliable performance.,741.04,66.7,0
8620,2.8,negative,Smartphone,Terrible quality and unreliable performance.,741.04,66.7,0
8621,4.7,neutral,Running Shoes,Delivery took longer than expected but item works fine.,427.98,21.2,0
8622,2.3,negative,Sneakers,Did not meet my expectations at all.,124.72,40.3,1
8623,7.0,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",688.08,59.1,0
8624,1.5,negative,Wireless Headphones,"Would not recommend, waste of money.",27.7,52.3,0
8625,3.4,negative,Camera,It broke after the first day of use.,687.03,23.3,0
8626,9.2,positive,Hair Dryer,The sound quality is amazing and battery lasts all day.,209.81,1.5,0
8627,0.8,negative,Wireless Headphones,Customer support was unhelpful and slow.,662.04,63.9,1
8628,3.1,negative,Running Shoes,Poor quality and very disappointing experience.,673.78,12.2,0
8629,8.8,positive,Running Shoes,Super easy to use and looks amazing.,552.7,21.4,0
8630,1.6,negative,Coffee Maker,"Would not recommend, waste of money.",247.49,1.7,0
8631,8.0,positive,Camera,The product exceeded my expectations and arrived on time.,486.47,0.7,0
8632,9.3,positive,Wireless Charger,High performance and sleek design make it worth every penny.,87.1,51.8,0
8633,7.0,positive,Water Bottle,High performance and sleek design make it worth every penny.,686.13,55.8,1
8634,4.6,neutral,Electric Toothbrush,It works as described but could be better.,845.05,10.7,0
8635,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
8636,4.7,neutral,Coffee Maker,"Average quality, matches the price.",460.81,17.7,0
8637,8.2,positive,Desk Lamp,Super easy to use and looks amazing.,25.24,47.9,1
8638,3.9,negative,Backpack,Terrible quality and unreliable performance.,237.2,58.6,1
8639,5.6,neutral,Microwave Oven,"The product is okay, nothing special.",597.86,64.8,1
8640,6.6,neutral,LED TV,Delivery took longer than expected but item works fine.,74.55,49.7,1
8641,6.6,neutral,Sneakers,It works as described but could be better.,827.69,55.6,1
8642,3.9,negative,Microwave Oven,Did not meet my expectations at all.,332.67,29.2,0
8643,1.9,negative,Camera,The item arrived damaged and unusable.,22.9,43.8,0
8644,5.2,neutral,Wireless Charger,It works as described but could be better.,358.17,45.4,0
8645,5.8,neutral,Microwave Oven,Delivery took longer than expected but item works fine.,265.68,59.1,0
8646,6.2,neutral,Wireless Headphones,It’s fine for occasional use.,983.98,46.9,1
8647,6.5,neutral,Backpack,It gets the job done but lacks some features.,416.8,65.4,0
8648,1.9,negative,Laptop,Stopped working after a few uses.,237.83,8.2,1
8649,5.5,neutral,Backpack,The color was slightly off but not a big deal.,653.26,3.5,0
8650,5.3,neutral,Gaming Mouse,Delivery took longer than expected but item works fine.,885.83,13.5,0
8651,8.8,positive,Hair Dryer,High performance and sleek design make it worth every penny.,374.53,37.5,0
8652,6.6,neutral,Wireless Charger,It gets the job done but lacks some features.,319.73,58.6,0
8653,6.6,neutral,Camera,It’s fine for occasional use.,893.12,7.9,0
8654,4.6,neutral,Sneakers,The color was slightly off but not a big deal.,233.88,34.7,0
8655,2.7,negative,Electric Toothbrush,The item arrived damaged and unusable.,693.98,14.1,0
8656,5.4,neutral,Sneakers,It’s fine for occasional use.,506.77,66.5,0
8657,8.1,positive,Backpack,The product exceeded my expectations and arrived on time.,655.23,35.8,0
8658,2.5,negative,Smartphone,Stopped working after a few uses.,750.22,28.7,0
8659,3.6,negative,Vacuum Cleaner,Terrible quality and unreliable performance.,606.68,26.7,0
8660,8.8,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",587.01,29.7,0
8661,8.6,positive,Desk Lamp,Fast delivery and great customer service!,74.52,38.5,0
8662,7.7,positive,Running Shoes,The sound quality is amazing and battery lasts all day.,240.48,45.9,1
8663,3.7,negative,Coffee Maker,"Would not recommend, waste of money.",766.44,68.5,1
8664,1.9,negative,Desk Lamp,Did not meet my expectations at all.,748.4,4.5,0
8665,0.0,negative,Microwave Oven,Did not meet my expectations at all.,361.35,19.9,0
8666,9.0,positive,Gaming Mouse,The product exceeded my expectations and arrived on time.,981.77,35.4,0
8667,8.5,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",775.3,14.8,0
8668,8.9,positive,Vacuum Cleaner,The product exceeded my expectations and arrived on time.,31.36,22.1,1
8669,6.2,neutral,Running Shoes,Delivery took longer than expected but item works fine.,762.0,37.5,1
8670,5.1,neutral,Hair Dryer,Overall decent but not outstanding.,193.28,10.2,1
8671,1.2,negative,Sneakers,Poor quality and very disappointing experience.,441.36,28.4,1
8672,1.4,negative,Smartwatch,The item arrived damaged and unusable.,239.03,31.2,0
8673,4.2,neutral,Electric Toothbrush,It gets the job done but lacks some features.,556.69,20.5,1
8674,9.0,positive,Electric Toothbrush,"Excellent quality and perfect fit, highly recommend!",200.79,27.2,1
8675,3.8,negative,Gaming Mouse,Poor quality and very disappointing experience.,759.35,42.9,1
8676,4.2,neutral,Electric Toothbrush,Overall decent but not outstanding.,590.66,52.7,0
8677,8.8,positive,Wireless Charger,"Very durable, I’m extremely satisfied with my purchase.",267.66,9.9,1
8678,0.5,negative,Water Bottle,Customer support was unhelpful and slow.,445.08,30.2,1
8679,5.9,neutral,Running Shoes,It works as described but could be better.,825.81,44.3,0
8680,8.0,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",373.48,68.4,1
8681,8.8,positive,Sneakers,"Excellent quality and perfect fit, highly recommend!",318.51,28.8,1
8682,4.8,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,48.21,17.2,1
8683,9.9,positive,Gaming Mouse,Super easy to use and looks amazing.,62.96,42.0,1
8684,6.4,neutral,Gaming Mouse,The color was slightly off but not a big deal.,345.83,52.5,0
8685,0.4,negative,Camera,It broke after the first day of use.,779.93,44.0,0
8686,8.0,positive,Gaming Mouse,The product exceeded my expectations and arrived on time.,977.65,62.0,1
8687,1.9,negative,Hair Dryer,It broke after the first day of use.,704.24,37.5,0
8688,1.1,negative,Bluetooth Speaker,The item arrived damaged and unusable.,754.4,16.7,0
8689,9.5,positive,Wireless Headphones,Super easy to use and looks amazing.,173.85,20.2,0
8690,7.8,positive,Backpack,"Excellent quality and perfect fit, highly recommend!",390.99,44.5,1
8691,2.3,negative,Smartphone,Terrible quality and unreliable performance.,589.51,12.1,1
8692,8.7,positive,Smartphone,High performance and sleek design make it worth every penny.,513.51,1.9,1
8693,5.9,neutral,Tablet,The color was slightly off but not a big deal.,480.96,0.9,1
8694,4.4,neutral,Sneakers,"Average quality, matches the price.",757.31,47.1,0
8695,7.0,positive,Running Shoes,"Very durable, I’m extremely satisfied with my purchase.",274.67,31.9,1
8696,0.8,negative,Backpack,Did not meet my expectations at all.,253.46,42.1,0
8697,9.0,positive,Smartwatch,Super easy to use and looks amazing.,727.41,49.1,1
8698,5.4,neutral,Laptop,Delivery took longer than expected but item works fine.,686.53,32.6,1
8699,3.1,negative,Camera,"Would not recommend, waste of money.",299.96,63.0,0
8700,4.5,neutral,Smartwatch,Delivery took longer than expected but item works fine.,694.98,30.3,1
8701,0.6,negative,LED TV,The item arrived damaged and unusable.,474.67,34.8,1
8702,4.6,neutral,Vacuum Cleaner,Delivery took longer than expected but item works fine.,863.52,54.5,1
8703,9.1,positive,Smartphone,"Excellent quality and perfect fit, highly recommend!",212.28,11.1,1
8704,0.4,negative,Wireless Headphones,"Would not recommend, waste of money.",288.77,40.3,0
8705,2.8,negative,Smartphone,Terrible quality and unreliable performance.,741.04,66.7,0
8706,1.2,negative,Hair Dryer,Stopped working after a few uses.,20.19,6.5,1
8707,2.5,negative,Desk Lamp,Poor quality and very disappointing experience.,192.5,47.7,0
8708,2.2,negative,Smartwatch,It broke after the first day of use.,251.77,42.1,1
8709,7.4,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",457.71,63.6,0
8710,1.2,negative,Sneakers,Customer support was unhelpful and slow.,828.9,0.2,0
8711,9.8,positive,Microwave Oven,The sound quality is amazing and battery lasts all day.,41.46,54.4,0
8712,3.8,negative,LED TV,"Would not recommend, waste of money.",250.19,23.8,1
8713,0.3,negative,Electric Toothbrush,It broke after the first day of use.,422.52,18.7,0
8714,2.5,negative,Camera,It broke after the first day of use.,326.28,50.1,1
8715,4.8,neutral,Sneakers,Overall decent but not outstanding.,958.77,40.1,1
8716,7.9,positive,Vacuum Cleaner,The product exceeded my expectations and arrived on time.,552.91,33.9,1
8717,8.8,positive,Desk Lamp,It works flawlessly and the price was fair.,667.23,16.3,1
8718,1.1,negative,Coffee Maker,Did not meet my expectations at all.,871.88,60.3,0
8719,2.5,negative,Smartwatch,"Would not recommend, waste of money.",995.15,31.5,1
8720,1.4,negative,Wireless Headphones,"Would not recommend, waste of money.",147.89,63.6,1
8721,8.9,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",246.77,23.3,1
8722,3.5,negative,Water Bottle,Stopped working after a few uses.,530.98,48.7,0
8723,5.1,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,503.67,53.7,0
8724,0.0,negative,Gaming Mouse,"Would not recommend, waste of money.",566.36,23.4,1
8725,7.4,positive,Hair Dryer,Fast delivery and great customer service!,158.72,13.1,0
8726,3.3,negative,Smartphone,"Would not recommend, waste of money.",940.96,47.8,0
8727,8.7,positive,Bluetooth Speaker,"Excellent quality and perfect fit, highly recommend!",488.89,42.3,1
8728,9.8,positive,Backpack,It works flawlessly and the price was fair.,499.8,69.5,1
8729,0.2,negative,LED TV,"Would not recommend, waste of money.",194.91,21.5,0
8730,0.1,negative,LED TV,Poor quality and very disappointing experience.,244.25,45.1,1
8731,5.9,neutral,Camera,It’s fine for occasional use.,228.19,33.4,1
8732,3.8,negative,Wireless Charger,Did not meet my expectations at all.,23.03,38.8,0
8733,6.6,neutral,Water Bottle,Delivery took longer than expected but item works fine.,906.34,21.4,1
8734,8.3,positive,Laptop,The sound quality is amazing and battery lasts all day.,382.86,65.0,1
8735,9.2,positive,Hair Dryer,The sound quality is amazing and battery lasts all day.,209.81,1.5,0
8736,1.8,negative,Hair Dryer,Customer support was unhelpful and slow.,95.1,34.4,0
8737,3.7,negative,Tablet,"Would not recommend, waste of money.",69.27,14.0,0
8738,5.8,neutral,Running Shoes,It’s fine for occasional use.,917.79,32.0,1
8739,3.5,negative,Running Shoes,Terrible quality and unreliable performance.,451.51,32.7,0
8740,3.2,negative,Electric Toothbrush,Did not meet my expectations at all.,661.04,59.6,0
8741,1.4,negative,Wireless Charger,Poor quality and very disappointing experience.,903.75,16.4,0
8742,1.4,negative,Wireless Headphones,"Would not recommend, waste of money.",147.89,63.6,1
8743,8.9,positive,Running Shoes,The sound quality is amazing and battery lasts all day.,89.81,47.8,1
8744,3.3,negative,Backpack,Did not meet my expectations at all.,11.51,33.4,1
8745,5.5,neutral,Tablet,It works as described but could be better.,864.22,30.9,0
8746,3.6,negative,Microwave Oven,Terrible quality and unreliable performance.,769.44,28.4,1
8747,5.0,neutral,LED TV,The color was slightly off but not a big deal.,185.97,67.7,1
8748,7.8,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",530.49,0.5,0
8749,8.9,positive,Hair Dryer,It works flawlessly and the price was fair.,441.25,38.1,1
8750,1.2,negative,Smartwatch,Poor quality and very disappointing experience.,600.9,3.9,0
8751,0.1,negative,Laptop,Terrible quality and unreliable performance.,644.82,11.3,0
8752,0.3,negative,Electric Toothbrush,Customer support was unhelpful and slow.,874.63,40.4,1
8753,7.4,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",457.71,63.6,0
8754,2.0,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,788.21,39.3,1
8755,3.3,negative,Laptop,Terrible quality and unreliable performance.,946.08,14.7,0
8756,9.9,positive,Gaming Mouse,Super easy to use and looks amazing.,62.96,42.0,1
8757,9.7,positive,Water Bottle,It works flawlessly and the price was fair.,945.55,66.3,1
8758,5.7,neutral,Wireless Headphones,Overall decent but not outstanding.,220.94,34.2,0
8759,4.2,neutral,Desk Lamp,The color was slightly off but not a big deal.,267.01,35.0,0
8760,5.9,neutral,Water Bottle,The color was slightly off but not a big deal.,395.63,0.4,1
8761,5.4,neutral,Backpack,Overall decent but not outstanding.,390.43,33.8,1
8762,4.2,neutral,Bluetooth Speaker,Delivery took longer than expected but item works fine.,333.05,52.7,1
8763,2.6,negative,Water Bottle,Stopped working after a few uses.,208.34,39.8,1
8764,5.1,neutral,Camera,Overall decent but not outstanding.,83.6,4.9,1
8765,6.0,neutral,Desk Lamp,It gets the job done but lacks some features.,224.1,0.6,1
8766,3.2,negative,Backpack,Terrible quality and unreliable performance.,401.97,53.6,0
8767,3.3,negative,Wireless Charger,"Would not recommend, waste of money.",712.1,41.5,0
8768,6.9,neutral,Smartwatch,Delivery took longer than expected but item works fine.,745.77,64.9,0
8769,6.5,neutral,Desk Lamp,It gets the job done but lacks some features.,661.29,9.0,0
8770,6.8,neutral,Bluetooth Speaker,It’s fine for occasional use.,67.21,61.8,1
8771,4.4,neutral,Sneakers,"Average quality, matches the price.",757.31,47.1,0
8772,9.1,positive,Gaming Mouse,It works flawlessly and the price was fair.,764.05,44.6,1
8773,2.5,negative,Bluetooth Speaker,Did not meet my expectations at all.,545.06,57.7,0
8774,9.4,positive,Tablet,The sound quality is amazing and battery lasts all day.,792.19,55.0,1
8775,2.8,negative,Smartwatch,"Would not recommend, waste of money.",182.45,49.1,0
8776,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
8777,8.3,positive,Backpack,Fast delivery and great customer service!,123.18,49.5,1
8778,5.0,neutral,Smartwatch,Delivery took longer than expected but item works fine.,819.59,50.1,1
8779,8.6,positive,Laptop,It works flawlessly and the price was fair.,106.89,66.7,0
8780,7.9,positive,Wireless Charger,"Very durable, I’m extremely satisfied with my purchase.",931.53,54.1,0
8781,2.8,negative,Coffee Maker,Did not meet my expectations at all.,16.34,60.0,0
8782,4.1,neutral,Desk Lamp,It’s fine for occasional use.,796.73,8.5,1
8783,1.8,negative,Hair Dryer,Customer support was unhelpful and slow.,95.1,34.4,0
8784,1.1,negative,Bluetooth Speaker,Terrible quality and unreliable performance.,276.26,43.4,0
8785,9.6,positive,Hair Dryer,Fast delivery and great customer service!,812.67,50.2,1
8786,2.2,negative,Wireless Charger,Stopped working after a few uses.,187.18,25.8,1
8787,0.8,negative,Backpack,Did not meet my expectations at all.,253.46,42.1,0
8788,5.1,neutral,Bluetooth Speaker,Delivery took longer than expected but item works fine.,420.74,1.0,1
8789,8.8,positive,Desk Lamp,It works flawlessly and the price was fair.,667.23,16.3,1
8790,0.5,negative,Water Bottle,Customer support was unhelpful and slow.,445.08,30.2,1
8791,5.0,neutral,LED TV,It gets the job done but lacks some features.,642.6,19.6,1
8792,9.2,positive,Desk Lamp,It works flawlessly and the price was fair.,327.0,67.1,0
8793,4.8,neutral,Hair Dryer,"The product is okay, nothing special.",484.63,25.6,0
8794,2.6,negative,LED TV,The item arrived damaged and unusable.,765.59,46.2,1
8795,5.2,neutral,Camera,It’s fine for occasional use.,703.04,6.5,0
8796,6.6,neutral,LED TV,"Average quality, matches the price.",842.04,63.5,1
8797,7.8,positive,Wireless Headphones,It works flawlessly and the price was fair.,687.6,29.6,0
8798,4.7,neutral,Camera,"The product is okay, nothing special.",75.92,14.9,1
8799,3.2,negative,Gaming Mouse,Stopped working after a few uses.,426.71,24.3,0
8800,5.3,neutral,Gaming Mouse,Delivery took longer than expected but item works fine.,885.83,13.5,0
8801,1.0,negative,Smartwatch,Stopped working after a few uses.,189.73,56.1,0
8802,5.3,neutral,Vacuum Cleaner,It gets the job done but lacks some features.,252.42,50.6,1
8803,8.7,positive,Electric Toothbrush,It works flawlessly and the price was fair.,10.51,68.7,1
8804,2.0,negative,Microwave Oven,Terrible quality and unreliable performance.,15.5,9.0,0
8805,5.6,neutral,Tablet,Overall decent but not outstanding.,65.31,7.4,1
8806,8.0,positive,LED TV,It works flawlessly and the price was fair.,533.77,8.6,1
8807,6.9,neutral,Wireless Charger,Overall decent but not outstanding.,435.83,51.3,1
8808,3.8,negative,Coffee Maker,Poor quality and very disappointing experience.,380.34,11.1,1
8809,9.9,positive,Gaming Mouse,Super easy to use and looks amazing.,62.96,42.0,1
8810,0.0,negative,Bluetooth Speaker,Customer support was unhelpful and slow.,482.84,51.6,0
8811,6.3,neutral,Hair Dryer,"The product is okay, nothing special.",441.53,16.4,0
8812,9.2,positive,Smartwatch,It works flawlessly and the price was fair.,479.12,24.2,1
8813,0.7,negative,Water Bottle,It broke after the first day of use.,148.59,6.3,1
8814,9.6,positive,Water Bottle,The product exceeded my expectations and arrived on time.,468.4,36.9,0
8815,8.4,positive,Wireless Charger,The product exceeded my expectations and arrived on time.,667.33,63.5,0
8816,5.1,neutral,Camera,Overall decent but not outstanding.,83.6,4.9,1
8817,4.1,neutral,Wireless Charger,Overall decent but not outstanding.,607.97,40.7,0
8818,6.5,neutral,Gaming Mouse,"The product is okay, nothing special.",705.43,51.1,1
8819,4.9,neutral,Vacuum Cleaner,It works as described but could be better.,616.53,18.0,1
8820,8.1,positive,Smartwatch,Fast delivery and great customer service!,100.34,31.6,0
8821,8.8,positive,Water Bottle,High performance and sleek design make it worth every penny.,330.51,41.8,1
8822,4.5,neutral,Tablet,It works as described but could be better.,666.51,49.3,1
8823,0.4,negative,Wireless Headphones,"Would not recommend, waste of money.",288.77,40.3,0
8824,2.6,negative,Microwave Oven,Stopped working after a few uses.,149.34,60.9,0
8825,9.6,positive,Running Shoes,"Very durable, I’m extremely satisfied with my purchase.",225.49,35.3,1
8826,5.8,neutral,Microwave Oven,It gets the job done but lacks some features.,272.8,69.6,1
8827,7.9,positive,Microwave Oven,Super easy to use and looks amazing.,969.01,17.7,0
8828,8.3,positive,Laptop,The sound quality is amazing and battery lasts all day.,382.86,65.0,1
8829,7.0,positive,Water Bottle,High performance and sleek design make it worth every penny.,686.13,55.8,1
8830,4.6,neutral,Electric Toothbrush,It works as described but could be better.,845.05,10.7,0
8831,1.6,negative,Sneakers,Poor quality and very disappointing experience.,170.51,19.7,1
8832,2.2,negative,Gaming Mouse,Stopped working after a few uses.,427.33,5.4,1
8833,8.0,positive,Wireless Charger,Super easy to use and looks amazing.,561.7,30.3,1
8834,3.1,negative,Coffee Maker,It broke after the first day of use.,719.56,62.1,1
8835,4.3,neutral,Hair Dryer,It’s fine for occasional use.,805.75,35.1,0
8836,5.5,neutral,Vacuum Cleaner,Delivery took longer than expected but item works fine.,311.5,3.7,0
8837,1.5,negative,Laptop,Did not meet my expectations at all.,563.83,44.8,1
8838,2.3,negative,Wireless Headphones,Did not meet my expectations at all.,178.15,11.6,1
8839,7.7,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",478.85,67.3,0
8840,5.8,neutral,Vacuum Cleaner,Overall decent but not outstanding.,725.74,40.8,1
8841,5.0,neutral,Bluetooth Speaker,Overall decent but not outstanding.,101.76,56.0,0
8842,2.7,negative,Tablet,"Would not recommend, waste of money.",475.25,63.1,1
8843,3.9,negative,Water Bottle,The item arrived damaged and unusable.,45.17,26.4,1
8844,6.6,neutral,Gaming Mouse,It’s fine for occasional use.,339.19,8.5,1
8845,0.1,negative,Tablet,The item arrived damaged and unusable.,27.07,30.0,0
8846,7.9,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",174.03,13.1,0
8847,3.9,negative,Microwave Oven,Did not meet my expectations at all.,332.67,29.2,0
8848,8.7,positive,Wireless Headphones,The product exceeded my expectations and arrived on time.,259.78,33.6,0
8849,0.4,negative,LED TV,Poor quality and very disappointing experience.,895.41,52.0,0
8850,2.2,negative,Smartwatch,It broke after the first day of use.,251.77,42.1,1
8851,9.0,positive,Vacuum Cleaner,High performance and sleek design make it worth every penny.,130.03,6.4,1
8852,1.7,negative,Microwave Oven,"Would not recommend, waste of money.",307.68,51.7,0
8853,2.6,negative,Coffee Maker,Did not meet my expectations at all.,31.84,31.6,0
8854,4.4,neutral,LED TV,It’s fine for occasional use.,277.5,1.1,0
8855,2.2,negative,Wireless Charger,Stopped working after a few uses.,187.18,25.8,1
8856,0.5,negative,Smartwatch,Poor quality and very disappointing experience.,993.93,30.8,0
8857,0.9,negative,Microwave Oven,"Would not recommend, waste of money.",504.25,12.7,0
8858,0.9,negative,Tablet,Terrible quality and unreliable performance.,336.19,0.4,1
8859,1.1,negative,Electric Toothbrush,"Would not recommend, waste of money.",967.91,31.2,0
8860,8.6,positive,Coffee Maker,"Excellent quality and perfect fit, highly recommend!",857.79,29.3,0
8861,0.1,negative,Sneakers,"Would not recommend, waste of money.",654.79,41.8,1
8862,6.4,neutral,Electric Toothbrush,Overall decent but not outstanding.,726.39,16.0,0
8863,5.1,neutral,Desk Lamp,It’s fine for occasional use.,268.1,44.5,1
8864,6.2,neutral,Smartphone,It works as described but could be better.,675.47,67.6,1
8865,3.2,negative,LED TV,Terrible quality and unreliable performance.,849.46,12.0,0
8866,7.1,positive,Wireless Headphones,High performance and sleek design make it worth every penny.,783.17,22.5,1
8867,2.4,negative,Running Shoes,"Would not recommend, waste of money.",752.2,4.7,1
8868,9.4,positive,Electric Toothbrush,Fast delivery and great customer service!,200.25,55.1,1
8869,7.0,positive,Water Bottle,High performance and sleek design make it worth every penny.,686.13,55.8,1
8870,5.0,neutral,Hair Dryer,Overall decent but not outstanding.,104.9,28.6,0
8871,5.5,neutral,LED TV,Delivery took longer than expected but item works fine.,165.04,41.8,0
8872,4.6,neutral,Tablet,It’s fine for occasional use.,688.76,25.2,1
8873,7.3,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",682.0,40.1,1
8874,0.4,negative,LED TV,It broke after the first day of use.,323.61,33.3,0
8875,8.0,positive,LED TV,It works flawlessly and the price was fair.,533.77,8.6,1
8876,3.3,negative,Coffee Maker,Stopped working after a few uses.,347.96,29.7,1
8877,2.3,negative,Coffee Maker,Poor quality and very disappointing experience.,173.78,14.1,1
8878,9.6,positive,Hair Dryer,Fast delivery and great customer service!,648.99,30.2,0
8879,0.6,negative,LED TV,The item arrived damaged and unusable.,474.67,34.8,1
